Model,FPR,TPR
Baseline,0.410813542193,0.410813542193
Baseline,0.426478019202,0.426478019202
Baseline,0.426478019202,0.426478019202
Baseline,0.434562910561,0.434562910561
Baseline,0.434562910561,0.434562910561
Baseline,0.43961596766,0.43961596766
Baseline,0.43961596766,0.43961596766
Baseline,0.44820616473,0.44820616473
Baseline,0.44820616473,0.44820616473
Baseline,0.452248610409,0.452248610409
Baseline,0.452248610409,0.452248610409
Baseline,0.457806973219,0.457806973219
Baseline,0.457806973219,0.457806973219
Baseline,0.463365336028,0.463365336028
Baseline,0.463365336028,0.463365336028
Baseline,0.464375947448,0.464375947448
Baseline,0.464375947448,0.464375947448
Baseline,0.465386558868,0.465386558868
Baseline,0.465386558868,0.465386558868
Baseline,0.465891864578,0.465891864578
Baseline,0.465891864578,0.465891864578
Baseline,0.469934310258,0.469934310258
Baseline,0.469934310258,0.469934310258
Baseline,0.471450227388,0.471450227388
Baseline,0.471450227388,0.471450227388
Baseline,0.474482061647,0.474482061647
Baseline,0.474482061647,0.474482061647
Baseline,0.477513895907,0.477513895907
Baseline,0.477513895907,0.477513895907
Baseline,0.481556341587,0.481556341587
Baseline,0.481556341587,0.481556341587
Baseline,0.486104092976,0.486104092976
Baseline,0.486104092976,0.486104092976
Baseline,0.488125315816,0.488125315816
Baseline,0.488125315816,0.488125315816
Baseline,0.496715512885,0.496715512885
Baseline,0.496715512885,0.496715512885
Baseline,0.505305709955,0.505305709955
Baseline,0.505305709955,0.505305709955
Baseline,0.512885295604,0.512885295604
Baseline,0.512885295604,0.512885295604
Baseline,0.518948964123,0.518948964123
Baseline,0.518948964123,0.518948964123
Baseline,0.520464881253,0.520464881253
Baseline,0.520464881253,0.520464881253
Baseline,0.520970186963,0.520970186963
Baseline,0.520970186963,0.520970186963
Baseline,0.521980798383,0.521980798383
Baseline,0.521980798383,0.521980798383
Baseline,0.523496715513,0.523496715513
Baseline,0.523496715513,0.523496715513
Baseline,0.529055078322,0.529055078322
Baseline,0.529055078322,0.529055078322
Baseline,0.536129358262,0.536129358262
Baseline,0.536129358262,0.536129358262
Baseline,0.541182415361,0.541182415361
Baseline,0.541182415361,0.541182415361
Baseline,0.544719555331,0.544719555331
Baseline,0.544719555331,0.544719555331
Baseline,0.547751389591,0.547751389591
Baseline,0.547751389591,0.547751389591
Baseline,0.548762001011,0.548762001011
Baseline,0.548762001011,0.548762001011
Baseline,0.549267306721,0.549267306721
Baseline,0.549267306721,0.549267306721
Baseline,0.55179383527,0.55179383527
Baseline,0.55179383527,0.55179383527
Baseline,0.5533097524,0.5533097524
Baseline,0.5533097524,0.5533097524
Baseline,0.56088933805,0.56088933805
Baseline,0.56088933805,0.56088933805
Baseline,0.566447700859,0.566447700859
Baseline,0.566447700859,0.566447700859
Baseline,0.568468923699,0.568468923699
Baseline,0.568468923699,0.568468923699
Baseline,0.570995452249,0.570995452249
Baseline,0.570995452249,0.570995452249
Baseline,0.571500757959,0.571500757959
Baseline,0.571500757959,0.571500757959
Baseline,0.572006063669,0.572006063669
Baseline,0.572006063669,0.572006063669
Baseline,0.573521980798,0.573521980798
Baseline,0.573521980798,0.573521980798
Baseline,0.580090955028,0.580090955028
Baseline,0.580090955028,0.580090955028
Baseline,0.596260737746,0.596260737746
Baseline,0.596260737746,0.596260737746
Baseline,0.613946437595,0.613946437595
Baseline,0.613946437595,0.613946437595
Baseline,0.644770085902,0.644770085902
Baseline,0.644770085902,0.644770085902
Baseline,0.660434562911,0.660434562911
Baseline,0.660434562911,0.660434562911
Baseline,0.66346639717,0.66346639717
Baseline,0.66346639717,0.66346639717
Baseline,0.66750884285,0.66750884285
Baseline,0.66750884285,0.66750884285
Baseline,0.689742294088,0.689742294088
Baseline,0.689742294088,0.689742294088
Baseline,0.697827185447,0.697827185447
Baseline,0.697827185447,0.697827185447
Baseline,0.710459828196,0.710459828196
Baseline,0.710459828196,0.710459828196
Baseline,0.714502273876,0.714502273876
Baseline,0.714502273876,0.714502273876
Baseline,0.724608388075,0.724608388075
Baseline,0.724608388075,0.724608388075
Baseline,0.739767559373,0.739767559373
Baseline,0.739767559373,0.739767559373
Baseline,0.750884284992,0.750884284992
Baseline,0.750884284992,0.750884284992
Baseline,0.753410813542,0.753410813542
Baseline,0.753410813542,0.753410813542
Baseline,0.763516927741,0.763516927741
Baseline,0.763516927741,0.763516927741
Baseline,0.788782213239,0.788782213239
Baseline,0.788782213239,0.788782213239
Baseline,0.789792824659,0.789792824659
Baseline,0.789792824659,0.789792824659
Baseline,0.817079332996,0.817079332996
Baseline,0.817079332996,0.817079332996
Baseline,0.839818089944,0.839818089944
Baseline,0.839818089944,0.839818089944
Baseline,0.844365841334,0.844365841334
Baseline,0.844365841334,0.844365841334
Baseline,0.855482566953,0.855482566953
Baseline,0.855482566953,0.855482566953
Baseline,0.878221323901,0.878221323901
Baseline,0.878221323901,0.878221323901
Baseline,0.879231935321,0.879231935321
Baseline,0.879231935321,0.879231935321
Baseline,0.929257200606,0.929257200606
Baseline,0.929257200606,0.929257200606
Baseline,0.983830217281,0.983830217281
Baseline,0.983830217281,0.983830217281
Baseline,0.991409802931,0.991409802931
Baseline,0.991409802931,0.991409802931
Baseline,0.992420414351,0.992420414351
Baseline,0.993431025771,0.993431025771
Baseline,0.99696816574,0.99696816574
Baseline,0.99848408287,0.99848408287
Baseline,1.0,1.0
